Itrs,Loss,Overall_Acc,Mean_IoU
24532,0.070467,,
24533,0.107709,,
24534,0.109588,,
24535,0.055750,,
24536,0.083336,,
24537,0.136970,,
24538,0.120258,,
24539,0.112265,,
24540,0.070517,,
24541,0.084447,,
24542,0.139391,,
24543,0.069826,,
24544,0.113497,,
24545,0.067782,,
24546,0.083888,,
24547,0.085497,,
24548,0.147361,,
24549,0.144836,,
24550,0.132203,,
24551,0.091225,,
24552,0.063589,,
24553,0.164695,,
24554,0.118380,,
24555,0.129455,,
24556,0.063447,,
24557,0.111159,,
24558,0.131797,,
24559,0.100393,,
24560,0.073078,,
24561,0.093514,,
24562,0.105466,,
24563,0.085545,,
24564,0.086840,,
24565,0.057421,,
24566,0.094364,,
24567,0.082513,,
24568,0.133830,,
24569,0.070099,,
24570,0.129433,,
24571,0.127517,,
24572,0.123561,,
24573,0.092627,,
24574,0.144911,,
24575,0.079533,,
24576,0.117323,,
24577,0.073892,,
24578,0.094635,,
24579,0.096039,,
24580,0.211809,,
24581,0.130518,,
24582,0.077294,,
24583,0.096682,,
24584,0.177701,,
24585,0.078811,,
24586,0.121464,,
24587,0.064298,,
24588,0.074322,,
24589,0.084975,,
24590,0.056202,,
24591,0.073696,,
24592,0.112054,,
24593,0.107199,,
24594,0.108106,,
24595,0.078208,,
24596,0.120371,,
24597,0.149741,,
24598,0.078148,,
24599,0.065007,,
24600,0.060442,0.941244,0.770837
24601,0.104161,,
24602,0.074241,,
24603,0.131689,,
24604,0.126948,,
24605,0.102010,,
24606,0.105186,,
24607,0.097850,,
24608,0.081625,,
24609,0.049523,,
24610,0.107609,,
24611,0.108092,,
24612,0.104931,,
24613,0.070902,,
24614,0.090684,,
24615,0.111972,,
24616,0.084750,,
24617,0.090781,,
24618,0.106065,,
24619,0.101755,,
24620,0.124553,,
24621,0.113804,,
24622,0.069674,,
24623,0.099868,,
24624,0.071268,,
24625,0.092995,,
24626,0.076997,,
24627,0.075504,,
24628,0.110941,,
24629,0.124681,,
24630,0.087609,,
24631,0.095855,,
24632,0.084370,,
24633,0.082749,,
24634,0.122578,,
24635,0.144297,,
24636,0.099072,,
24637,0.095872,,
24638,0.077422,,
24639,0.089707,,
24640,0.114201,,
24641,0.049674,,
24642,0.077612,,
24643,0.063394,,
24644,0.072181,,
24645,0.109900,,
24646,0.074324,,
24647,0.123516,,
24648,0.107972,,
24649,0.084991,,
24650,0.077171,,
24651,0.112331,,
24652,0.106440,,
24653,0.086635,,
24654,0.095032,,
24655,0.085147,,
24656,0.145019,,
24657,0.150682,,
24658,0.135983,,
24659,0.084577,,
24660,0.089441,,
24661,0.068060,,
24662,0.115538,,
24663,0.086877,,
24664,0.138719,,
24665,0.181443,,
24666,0.110406,,
24667,0.105879,,
24668,0.110998,,
24669,0.158912,,
24670,0.091068,,
24671,0.108646,,
24672,0.067878,,
24673,0.136862,,
24674,0.066666,,
24675,0.096948,,
24676,0.057210,,
24677,0.061801,,
24678,0.103620,,
24679,0.111315,,
24680,0.089728,,
24681,0.093781,,
24682,0.093946,,
24683,0.075757,,
24684,0.096408,,
24685,0.192307,,
24686,0.078436,,
24687,0.117805,,
24688,0.100613,,
24689,0.079844,,
24690,0.077126,,
24691,0.128496,,
24692,0.070560,,
24693,0.072215,,
24694,0.101620,,
24695,0.095231,,
24696,0.155969,,
24697,0.091267,,
24698,0.072506,,
24699,0.093910,,
24700,0.116871,0.941291,0.771580
24701,0.074261,,
24702,0.061212,,
24703,0.078074,,
24704,0.089187,,
24705,0.082160,,
24706,0.098129,,
24707,0.076400,,
24708,0.083727,,
24709,0.096304,,
24710,0.120182,,
24711,0.091828,,
24712,0.110183,,
24713,0.085113,,
24714,0.097656,,
24715,0.113987,,
24716,0.127367,,
24717,0.070855,,
24718,0.091666,,
24719,0.107209,,
24720,0.060698,,
24721,0.072132,,
24722,0.089228,,
24723,0.080385,,
24724,0.092002,,
24725,0.094595,,
24726,0.087918,,
24727,0.098331,,
24728,0.093748,,
24729,0.179657,,
24730,0.094244,,
24731,0.156604,,
24732,0.099125,,
24733,0.122857,,
24734,0.087349,,
24735,0.085702,,
24736,0.096673,,
24737,0.140180,,
24738,0.057979,,
24739,0.111114,,
24740,0.068378,,
24741,0.066051,,
24742,0.106736,,
24743,0.116519,,
24744,0.115917,,
24745,0.107237,,
24746,0.060533,,
24747,0.065632,,
24748,0.094778,,
24749,0.077640,,
24750,0.127561,,
24751,0.092806,,
24752,0.084710,,
24753,0.061494,,
24754,0.061806,,
24755,0.117184,,
24756,0.082192,,
24757,0.116109,,
24758,0.083616,,
24759,0.078860,,
24760,0.076347,,
24761,0.096791,,
24762,0.085388,,
24763,0.047112,,
24764,0.076520,,
24765,0.059683,,
24766,0.063538,,
24767,0.092304,,
24768,0.057478,,
24769,0.107677,,
24770,0.102898,,
24771,0.088102,,
24772,0.082540,,
24773,0.084299,,
24774,0.067813,,
24775,0.058038,,
24776,0.125955,,
24777,0.085461,,
24778,0.092909,,
24779,0.106993,,
24780,0.051008,,
24781,0.078742,,
24782,0.097074,,
24783,0.072991,,
24784,0.121602,,
24785,0.141615,,
24786,0.089125,,
24787,0.107887,,
24788,0.095928,,
24789,0.076399,,
24790,0.108363,,
24791,0.069734,,
24792,0.143862,,
24793,0.085483,,
24794,0.103728,,
24795,0.059021,,
24796,0.104548,,
24797,0.094570,,
24798,0.048396,,
24799,0.064579,,
24800,0.072198,0.941924,0.773334
24801,0.076525,,
24802,0.111790,,
24803,0.064087,,
24804,0.116252,,
24805,0.095009,,
24806,0.090678,,
24807,0.210363,,
24808,0.055754,,
24809,0.132660,,
24810,0.092967,,
24811,0.081813,,
24812,0.190630,,
24813,0.106869,,
24814,0.173613,,
24815,0.115813,,
24816,0.091185,,
24817,0.078002,,
24818,0.067815,,
24819,0.119888,,
24820,0.065540,,
24821,0.075475,,
24822,0.069528,,
24823,0.105587,,
24824,0.063627,,
24825,0.072201,,
24826,0.113596,,
24827,0.077921,,
24828,0.064739,,
24829,0.116724,,
24830,0.084977,,
24831,0.092211,,
24832,0.101392,,
24833,0.094050,,
24834,0.101810,,
24835,0.078450,,
24836,0.081765,,
24837,0.087127,,
24838,0.187467,,
24839,0.085123,,
24840,0.089139,,
24841,0.148836,,
24842,0.127200,,
24843,0.119278,,
24844,0.107249,,
24845,0.128449,,
24846,0.099466,,
24847,0.080355,,
24848,0.113242,,
24849,0.118463,,
24850,0.099404,,
24851,0.050806,,
24852,0.093235,,
24853,0.149881,,
24854,0.102475,,
24855,0.071049,,
24856,0.095712,,
24857,0.085798,,
24858,0.061424,,
24859,0.121493,,
24860,0.089057,,
24861,0.077574,,
24862,0.156914,,
24863,0.134311,,
24864,0.083015,,
24865,0.076060,,
24866,0.083279,,
24867,0.081221,,
24868,0.108370,,
24869,0.099890,,
24870,0.074613,,
24871,0.093062,,
24872,0.092956,,
24873,0.075963,,
24874,0.162582,,
24875,0.068216,,
24876,0.112731,,
24877,0.129834,,
24878,0.066762,,
24879,0.149571,,
24880,0.147681,,
24881,0.119202,,
24882,0.091186,,
24883,0.067468,,
24884,0.085840,,
24885,0.119463,,
24886,0.048566,,
24887,0.069113,,
24888,0.110503,,
24889,0.060397,,
24890,0.084815,,
24891,0.059424,,
24892,0.087660,,
24893,0.111261,,
24894,0.085459,,
24895,0.079185,,
24896,0.163057,,
24897,0.089281,,
24898,0.155231,,
24899,0.128656,,
24900,0.060894,0.941584,0.772726
24901,0.114374,,
24902,0.055536,,
24903,0.096771,,
24904,0.091920,,
24905,0.101619,,
24906,0.099352,,
24907,0.124430,,
24908,0.093691,,
24909,0.094530,,
24910,0.107105,,
24911,0.090456,,
24912,0.089169,,
24913,0.135295,,
24914,0.105290,,
24915,0.066863,,
24916,0.119600,,
24917,0.085330,,
24918,0.074637,,
24919,0.099879,,
24920,0.080362,,
24921,0.066892,,
24922,0.105597,,
24923,0.134043,,
24924,0.081652,,
24925,0.128668,,
24926,0.137042,,
24927,0.117259,,
24928,0.119627,,
24929,0.088145,,
24930,0.143540,,
24931,0.148127,,
24932,0.077482,,
24933,0.075623,,
24934,0.133675,,
24935,0.089879,,
24936,0.050023,,
24937,0.076776,,
24938,0.174620,,
24939,0.084790,,
24940,0.068734,,
24941,0.072187,,
24942,0.093790,,
24943,0.107959,,
24944,0.106674,,
24945,0.112333,,
24946,0.047532,,
24947,0.099323,,
24948,0.058629,,
24949,0.138507,,
24950,0.072472,,
24951,0.101696,,
24952,0.102020,,
24953,0.103263,,
24954,0.113529,,
24955,0.075540,,
24956,0.127606,,
24957,0.105077,,
24958,0.099407,,
24959,0.098354,,
24960,0.069509,,
24961,0.181536,,
24962,0.080184,,
24963,0.108698,,
24964,0.118019,,
24965,0.078698,,
24966,0.092625,,
24967,0.081889,,
24968,0.112743,,
24969,0.074561,,
24970,0.054358,,
24971,0.066143,,
24972,0.106196,,
24973,0.111594,,
24974,0.085939,,
24975,0.154228,,
24976,0.097102,,
24977,0.106757,,
24978,0.096346,,
24979,0.131893,,
24980,0.090846,,
24981,0.131913,,
24982,0.089830,,
24983,0.077288,,
24984,0.084056,,
24985,0.070020,,
24986,0.077055,,
24987,0.126816,,
24988,0.108270,,
24989,0.096848,,
24990,0.144820,,
24991,0.085017,,
24992,0.167893,,
24993,0.070232,,
24994,0.075949,,
24995,0.100111,,
24996,0.086141,,
24997,0.113249,,
24998,0.108711,,
24999,0.086421,,
25000,0.098295,0.941902,0.773677
25001,0.074759,,
25002,0.098312,,
25003,0.068859,,
25004,0.152790,,
25005,0.146480,,
25006,0.118677,,
25007,0.101230,,
25008,0.114827,,
25009,0.067866,,
25010,0.100783,,
25011,0.044148,,
25012,0.092513,,
25013,0.109610,,
25014,0.128823,,
25015,0.094312,,
25016,0.091472,,
25017,0.084826,,
25018,0.132523,,
25019,0.166267,,
25020,0.091979,,
25021,0.137236,,
25022,0.078037,,
25023,0.087385,,
25024,0.117523,,
25025,0.043000,,
25026,0.065041,,
25027,0.108086,,
25028,0.101666,,
25029,0.123170,,
25030,0.128054,,
25031,0.070799,,
25032,0.087317,,
25033,0.106244,,
25034,0.161316,,
25035,0.100141,,
25036,0.108677,,
25037,0.092724,,
25038,0.075129,,
25039,0.141424,,
25040,0.107128,,
25041,0.084052,,
25042,0.058388,,
25043,0.098455,,
25044,0.087960,,
25045,0.106089,,
25046,0.077428,,
25047,0.113084,,
25048,0.111221,,
25049,0.186861,,
25050,0.129348,,
25051,0.115547,,
25052,0.047875,,
25053,0.120228,,
25054,0.112590,,
25055,0.116701,,
25056,0.075733,,
25057,0.199721,,
25058,0.087659,,
25059,0.076356,,
25060,0.152572,,
25061,0.116082,,
25062,0.075547,,
25063,0.070409,,
25064,0.071868,,
25065,0.156781,,
25066,0.115888,,
25067,0.189101,,
25068,0.074097,,
25069,0.096547,,
25070,0.068683,,
25071,0.098598,,
25072,0.079609,,
25073,0.086274,,
25074,0.139697,,
25075,0.095903,,
25076,0.071823,,
25077,0.098052,,
25078,0.078151,,
25079,0.121902,,
25080,0.177060,,
25081,0.076384,,
25082,0.120459,,
25083,0.084596,,
25084,0.099340,,
25085,0.062078,,
25086,0.122133,,
25087,0.105100,,
25088,0.134729,,
25089,0.095547,,
25090,0.083710,,
25091,0.053274,,
25092,0.068819,,
25093,0.079569,,
25094,0.070173,,
25095,0.081188,,
25096,0.051699,,
25097,0.102210,,
25098,0.100188,,
25099,0.093632,,
25100,0.066709,0.941702,0.772992
25101,0.087534,,
25102,0.061731,,
25103,0.075151,,
25104,0.079492,,
25105,0.097415,,
25106,0.065333,,
25107,0.082014,,
25108,0.081391,,
25109,0.075871,,
25110,0.068441,,
25111,0.113335,,
25112,0.099424,,
25113,0.117848,,
25114,0.074927,,
25115,0.077316,,
25116,0.088173,,
25117,0.069147,,
25118,0.059507,,
25119,0.090060,,
25120,0.140840,,
25121,0.118775,,
25122,0.107899,,
25123,0.073180,,
25124,0.123989,,
25125,0.101877,,
25126,0.144487,,
25127,0.080525,,
25128,0.061960,,
25129,0.082933,,
25130,0.066132,,
25131,0.132074,,
25132,0.074439,,
25133,0.163278,,
25134,0.086561,,
25135,0.099033,,
25136,0.096162,,
25137,0.068964,,
25138,0.112538,,
25139,0.061713,,
25140,0.255305,,
25141,0.071975,,
25142,0.092728,,
25143,0.121639,,
25144,0.127580,,
25145,0.086259,,
25146,0.091003,,
25147,0.148794,,
25148,0.057622,,
25149,0.077679,,
25150,0.075960,,
25151,0.114841,,
25152,0.068285,,
25153,0.081323,,
25154,0.102719,,
25155,0.040885,,
25156,0.099932,,
25157,0.094092,,
25158,0.084880,,
25159,0.137230,,
25160,0.099462,,
25161,0.055052,,
25162,0.138618,,
25163,0.076670,,
25164,0.073655,,
25165,0.091334,,
25166,0.070309,,
25167,0.084241,,
25168,0.113854,,
25169,0.111316,,
25170,0.080898,,
25171,0.114822,,
25172,0.108781,,
25173,0.083061,,
25174,0.103050,,
25175,0.117167,,
25176,0.104227,,
25177,0.063537,,
25178,0.079103,,
25179,0.168580,,
25180,0.109934,,
25181,0.131899,,
25182,0.086749,,
25183,0.176659,,
25184,0.149930,,
25185,0.051479,,
25186,0.121167,,
25187,0.071119,,
25188,0.075719,,
25189,0.075127,,
25190,0.069725,,
25191,0.061769,,
25192,0.133694,,
25193,0.097802,,
25194,0.112277,,
25195,0.093391,,
25196,0.095167,,
25197,0.113015,,
25198,0.073057,,
25199,0.157910,,
25200,0.140222,0.941837,0.772503
25201,0.124754,,
25202,0.080565,,
25203,0.116188,,
25204,0.109595,,
25205,0.114076,,
25206,0.143784,,
25207,0.071511,,
25208,0.116207,,
25209,0.149272,,
25210,0.080758,,
25211,0.091772,,
25212,0.097275,,
25213,0.080610,,
25214,0.107478,,
25215,0.137178,,
25216,0.126817,,
25217,0.089902,,
25218,0.146202,,
25219,0.102492,,
25220,0.098354,,
25221,0.147602,,
25222,0.091480,,
25223,0.063964,,
25224,0.100550,,
25225,0.058355,,
25226,0.094541,,
25227,0.059361,,
25228,0.067752,,
25229,0.062938,,
25230,0.074873,,
25231,0.141381,,
25232,0.092095,,
25233,0.090309,,
25234,0.106741,,
25235,0.131654,,
25236,0.112203,,
25237,0.072104,,
25238,0.133596,,
25239,0.069663,,
25240,0.103162,,
25241,0.106275,,
25242,0.097582,,
25243,0.085720,,
25244,0.157230,,
25245,0.075264,,
25246,0.059499,,
25247,0.097689,,
25248,0.065409,,
25249,0.105146,,
25250,0.112325,,
25251,0.111912,,
25252,0.091487,,
25253,0.076011,,
25254,0.120370,,
25255,0.071836,,
25256,0.084599,,
25257,0.064970,,
25258,0.084217,,
25259,0.077668,,
25260,0.063594,,
25261,0.145226,,
25262,0.070873,,
25263,0.114922,,
25264,0.132815,,
25265,0.080665,,
25266,0.073268,,
25267,0.067947,,
25268,0.067165,,
25269,0.134199,,
25270,0.096422,,
25271,0.068996,,
25272,0.067908,,
25273,0.121942,,
25274,0.066930,,
25275,0.087349,,
25276,0.095332,,
25277,0.069964,,
25278,0.081334,,
25279,0.099522,,
25280,0.127923,,
25281,0.080656,,
25282,0.073725,,
25283,0.061677,,
25284,0.083876,,
25285,0.198655,,
25286,0.062903,,
25287,0.114600,,
25288,0.110407,,
25289,0.085570,,
25290,0.078568,,
25291,0.061661,,
25292,0.076014,,
25293,0.098523,,
25294,0.089976,,
25295,0.096143,,
25296,0.072116,,
25297,0.078096,,
25298,0.097937,,
25299,0.101908,,
25300,0.090508,0.941761,0.772179
25301,0.122931,,
25302,0.092379,,
25303,0.090276,,
25304,0.105843,,
25305,0.069655,,
25306,0.080512,,
25307,0.115530,,
25308,0.073493,,
25309,0.083736,,
25310,0.111898,,
25311,0.090723,,
25312,0.131855,,
25313,0.074659,,
25314,0.044066,,
25315,0.084555,,
25316,0.076458,,
25317,0.109429,,
25318,0.069430,,
25319,0.076486,,
25320,0.080411,,
25321,0.106016,,
25322,0.112121,,
25323,0.055923,,
25324,0.118450,,
25325,0.086148,,
25326,0.084066,,
25327,0.089255,,
25328,0.095636,,
25329,0.089207,,
25330,0.084615,,
25331,0.068391,,
25332,0.091912,,
25333,0.120542,,
25334,0.089652,,
25335,0.071131,,
25336,0.085381,,
25337,0.096838,,
25338,0.076057,,
25339,0.251819,,
25340,0.125423,,
25341,0.080842,,
25342,0.094811,,
25343,0.096190,,
25344,0.062916,,
25345,0.125855,,
25346,0.101399,,
25347,0.133139,,
25348,0.173800,,
25349,0.071023,,
25350,0.118623,,
25351,0.097218,,
25352,0.053186,,
25353,0.099286,,
25354,0.081725,,
25355,0.082938,,
25356,0.113653,,
25357,0.088784,,
25358,0.120905,,
25359,0.087889,,
25360,0.091090,,
25361,0.064184,,
25362,0.099662,,
25363,0.097836,,
25364,0.104707,,
25365,0.089294,,
25366,0.076805,,
25367,0.084618,,
25368,0.090963,,
25369,0.097822,,
25370,0.117240,,
25371,0.120610,,
25372,0.071984,,
25373,0.153140,,
25374,0.085124,,
25375,0.152268,,
25376,0.141260,,
25377,0.081040,,
25378,0.093708,,
25379,0.098522,,
25380,0.125173,,
25381,0.087003,,
25382,0.082338,,
25383,0.136853,,
25384,0.126419,,
25385,0.059134,,
25386,0.083938,,
25387,0.100434,,
25388,0.072385,,
25389,0.098627,,
25390,0.087829,,
25391,0.094827,,
25392,0.118506,,
25393,0.083664,,
25394,0.096268,,
25395,0.146556,,
25396,0.083248,,
25397,0.070764,,
25398,0.074146,,
25399,0.089343,,
25400,0.068173,0.940919,0.770873
25401,0.119115,,
25402,0.138200,,
25403,0.063621,,
25404,0.154225,,
25405,0.086426,,
25406,0.111229,,
25407,0.083365,,
25408,0.092366,,
25409,0.094427,,
25410,0.105190,,
25411,0.078120,,
25412,0.116055,,
25413,0.100828,,
25414,0.113646,,
25415,0.108473,,
25416,0.069374,,
25417,0.067268,,
25418,0.071441,,
25419,0.123007,,
25420,0.138234,,
25421,0.125472,,
25422,0.102296,,
25423,0.109967,,
25424,0.085295,,
25425,0.064479,,
25426,0.152149,,
25427,0.101220,,
25428,0.057162,,
25429,0.128889,,
25430,0.101442,,
25431,0.064020,,
25432,0.113895,,
25433,0.078747,,
25434,0.059106,,
25435,0.069500,,
25436,0.044029,,
25437,0.059005,,
25438,0.084013,,
25439,0.097641,,
25440,0.100760,,
25441,0.087083,,
25442,0.123295,,
25443,0.042715,,
25444,0.167864,,
25445,0.093447,,
25446,0.095130,,
25447,0.076400,,
25448,0.151409,,
25449,0.081431,,
25450,0.119266,,
25451,0.126355,,
25452,0.115282,,
25453,0.090641,,
25454,0.051080,,
25455,0.083109,,
25456,0.093161,,
25457,0.145247,,
25458,0.087580,,
25459,0.076257,,
25460,0.085946,,
25461,0.081551,,
25462,0.107824,,
25463,0.063314,,
25464,0.089156,,
25465,0.174647,,
25466,0.132231,,
25467,0.159513,,
25468,0.072373,,
25469,0.126483,,
25470,0.069967,,
25471,0.128437,,
25472,0.055339,,
25473,0.094145,,
25474,0.072119,,
25475,0.157827,,
25476,0.086345,,
25477,0.105237,,
25478,0.112196,,
25479,0.081868,,
25480,0.079325,,
25481,0.090317,,
25482,0.122120,,
25483,0.075723,,
25484,0.105399,,
25485,0.082860,,
25486,0.083896,,
25487,0.083270,,
25488,0.109762,,
25489,0.068622,,
25490,0.060457,,
25491,0.080118,,
25492,0.093689,,
25493,0.093492,,
25494,0.085778,,
25495,0.065395,,
25496,0.093926,,
25497,0.061802,,
25498,0.077057,,
25499,0.074804,,
25500,0.106260,0.941432,0.771598
25501,0.159543,,
25502,0.058151,,
25503,0.084473,,
25504,0.058373,,
25505,0.115014,,
25506,0.105370,,
25507,0.157098,,
25508,0.078103,,
25509,0.150205,,
25510,0.091838,,
25511,0.098555,,
25512,0.108106,,
25513,0.068473,,
25514,0.127787,,
25515,0.098948,,
25516,0.081560,,
25517,0.077047,,
25518,0.055025,,
25519,0.090492,,
25520,0.079109,,
25521,0.089482,,
25522,0.083052,,
25523,0.107704,,
25524,0.060339,,
25525,0.092220,,
25526,0.147384,,
25527,0.068221,,
25528,0.076663,,
25529,0.122547,,
25530,0.150242,,
25531,0.093681,,
25532,0.104146,,
25533,0.113833,,
25534,0.059353,,
25535,0.060601,,
25536,0.101943,,
25537,0.075372,,
25538,0.087761,,
25539,0.050658,,
25540,0.081362,,
25541,0.082239,,
25542,0.139391,,
25543,0.100683,,
25544,0.069284,,
25545,0.084684,,
25546,0.081015,,
25547,0.114214,,
25548,0.092427,,
25549,0.116133,,
25550,0.060352,,
25551,0.114716,,
25552,0.084952,,
25553,0.127486,,
25554,0.134058,,
25555,0.079648,,
25556,0.129247,,
25557,0.063717,,
25558,0.062772,,
25559,0.136007,,
25560,0.076944,,
25561,0.053480,,
25562,0.093842,,
25563,0.082251,,
25564,0.046457,,
25565,0.078654,,
25566,0.080769,,
25567,0.103056,,
25568,0.047937,,
25569,0.139939,,
25570,0.109552,,
25571,0.106441,,
25572,0.097099,,
25573,0.169951,,
25574,0.109707,,
25575,0.103299,,
25576,0.074884,,
25577,0.080975,,
25578,0.090487,,
25579,0.080255,,
25580,0.094798,,
25581,0.202697,,
25582,0.084931,,
25583,0.082760,,
25584,0.088164,,
25585,0.086063,,
25586,0.104268,,
25587,0.098698,,
25588,0.077358,,
25589,0.095318,,
25590,0.106060,,
25591,0.116879,,
25592,0.082416,,
25593,0.104321,,
25594,0.055224,,
25595,0.104491,,
25596,0.089354,,
25597,0.072320,,
25598,0.090727,,
25599,0.079910,,
25600,0.085574,0.940543,0.768958
25601,0.108926,,
25602,0.085815,,
25603,0.082773,,
25604,0.173174,,
25605,0.113869,,
25606,0.084101,,
25607,0.100033,,
25608,0.087529,,
25609,0.068720,,
25610,0.090004,,
25611,0.108409,,
25612,0.119721,,
25613,0.075433,,
25614,0.095986,,
25615,0.081836,,
25616,0.092038,,
25617,0.070279,,
25618,0.071058,,
25619,0.081638,,
25620,0.072253,,
25621,0.101188,,
25622,0.056051,,
25623,0.085881,,
25624,0.133156,,
25625,0.101563,,
25626,0.127194,,
25627,0.121024,,
25628,0.075713,,
25629,0.105596,,
25630,0.114280,,
25631,0.086452,,
25632,0.135008,,
25633,0.100100,,
25634,0.087061,,
25635,0.121067,,
25636,0.045452,,
25637,0.096524,,
25638,0.103005,,
25639,0.073248,,
25640,0.094438,,
25641,0.112923,,
25642,0.077409,,
25643,0.081264,,
25644,0.068926,,
25645,0.136423,,
25646,0.082850,,
25647,0.063259,,
25648,0.127405,,
25649,0.077967,,
25650,0.077469,,
25651,0.108437,,
25652,0.129872,,
25653,0.101925,,
25654,0.077081,,
25655,0.079681,,
25656,0.125538,,
25657,0.072962,,
25658,0.072400,,
25659,0.084652,,
25660,0.077120,,
25661,0.069028,,
25662,0.092231,,
25663,0.092666,,
25664,0.108058,,
25665,0.101635,,
25666,0.099656,,
25667,0.093961,,
25668,0.075993,,
25669,0.105012,,
25670,0.105678,,
25671,0.053309,,
25672,0.117489,,
25673,0.104373,,
25674,0.134766,,
25675,0.097456,,
25676,0.061984,,
25677,0.106800,,
25678,0.093201,,
25679,0.098876,,
25680,0.064643,,
25681,0.136439,,
25682,0.068058,,
25683,0.064090,,
25684,0.092743,,
25685,0.105059,,
25686,0.078706,,
25687,0.090486,,
25688,0.096710,,
25689,0.057982,,
25690,0.115607,,
25691,0.060854,,
25692,0.101647,,
25693,0.108949,,
25694,0.081523,,
25695,0.059788,,
25696,0.100415,,
25697,0.112961,,
25698,0.093074,,
25699,0.114113,,
25700,0.091602,0.942068,0.773150
25701,0.138561,,
25702,0.127429,,
25703,0.074092,,
25704,0.092494,,
25705,0.096857,,
25706,0.085735,,
25707,0.085379,,
25708,0.112730,,
25709,0.057678,,
25710,0.105082,,
25711,0.129407,,
25712,0.096730,,
25713,0.118015,,
25714,0.140973,,
25715,0.088964,,
25716,0.071650,,
25717,0.064546,,
25718,0.086297,,
25719,0.114775,,
25720,0.150293,,
25721,0.093128,,
25722,0.106245,,
25723,0.097672,,
25724,0.106258,,
25725,0.059609,,
25726,0.081298,,
25727,0.064146,,
25728,0.095033,,
25729,0.062465,,
25730,0.055615,,
25731,0.060850,,
25732,0.063599,,
25733,0.074063,,
25734,0.083698,,
25735,0.122072,,
25736,0.067123,,
25737,0.077194,,
25738,0.134842,,
25739,0.088794,,
25740,0.170023,,
25741,0.111365,,
25742,0.086367,,
25743,0.124476,,
25744,0.144241,,
25745,0.120844,,
25746,0.073860,,
25747,0.061733,,
25748,0.126637,,
25749,0.089984,,
25750,0.098891,,
25751,0.077524,,
25752,0.048197,,
25753,0.059743,,
25754,0.050224,,
25755,0.078943,,
25756,0.090324,,
25757,0.113550,,
25758,0.124504,,
25759,0.070563,,
25760,0.096599,,
25761,0.112378,,
25762,0.075736,,
25763,0.060530,,
25764,0.066051,,
25765,0.092499,,
25766,0.077140,,
25767,0.068287,,
25768,0.083675,,
25769,0.120484,,
25770,0.116724,,
25771,0.126227,,
25772,0.067973,,
25773,0.057743,,
25774,0.099152,,
25775,0.147212,,
25776,0.139662,,
25777,0.075259,,
25778,0.110001,,
25779,0.086913,,
25780,0.106421,,
25781,0.068948,,
25782,0.098330,,
25783,0.061310,,
25784,0.094854,,
25785,0.083900,,
25786,0.101422,,
25787,0.078470,,
25788,0.136524,,
25789,0.068769,,
25790,0.107615,,
25791,0.112764,,
25792,0.104246,,
25793,0.106669,,
25794,0.087646,,
25795,0.103026,,
25796,0.091412,,
25797,0.113983,,
25798,0.127102,,
25799,0.118430,,
25800,0.124112,0.942266,0.773753
25801,0.075163,,
25802,0.124370,,
25803,0.113300,,
25804,0.080194,,
25805,0.080482,,
25806,0.106405,,
25807,0.191030,,
25808,0.144148,,
25809,0.097858,,
25810,0.066715,,
25811,0.109535,,
25812,0.125770,,
25813,0.092641,,
25814,0.078317,,
25815,0.076872,,
25816,0.119941,,
25817,0.076789,,
25818,0.143994,,
25819,0.049009,,
25820,0.082042,,
25821,0.071825,,
25822,0.099515,,
25823,0.088623,,
25824,0.113839,,
25825,0.075112,,
25826,0.113708,,
25827,0.105653,,
25828,0.177438,,
25829,0.095072,,
25830,0.071968,,
25831,0.136082,,
25832,0.115191,,
25833,0.122397,,
25834,0.148760,,
25835,0.103045,,
25836,0.127549,,
25837,0.135757,,
25838,0.092969,,
25839,0.056206,,
25840,0.060783,,
25841,0.126371,,
25842,0.085071,,
25843,0.141535,,
25844,0.134093,,
25845,0.094644,,
25846,0.146410,,
25847,0.079076,,
25848,0.049687,,
25849,0.108802,,
25850,0.156647,,
25851,0.099337,,
25852,0.079636,,
25853,0.107675,,
25854,0.121410,,
25855,0.078897,,
25856,0.122671,,
25857,0.104879,,
25858,0.078114,,
25859,0.121434,,
25860,0.104406,,
25861,0.074863,,
25862,0.101733,,
25863,0.072797,,
25864,0.094893,,
25865,0.057888,,
25866,0.161246,,
25867,0.126112,,
25868,0.067101,,
25869,0.083510,,
25870,0.111793,,
25871,0.075965,,
25872,0.077898,,
25873,0.113266,,
25874,0.084073,,
25875,0.083236,,
25876,0.067130,,
25877,0.091419,,
25878,0.095345,,
25879,0.076238,,
25880,0.096255,,
25881,0.113689,,
25882,0.094353,,
25883,0.105176,,
25884,0.066658,,
25885,0.079582,,
25886,0.076798,,
25887,0.107926,,
25888,0.057348,,
25889,0.111415,,
25890,0.081598,,
25891,0.115197,,
25892,0.072642,,
25893,0.073522,,
25894,0.081653,,
25895,0.059011,,
25896,0.063575,,
25897,0.065297,,
25898,0.094213,,
25899,0.085760,,
25900,0.094165,0.942637,0.773983
25901,0.085474,,
25902,0.085679,,
25903,0.076946,,
25904,0.080196,,
25905,0.081037,,
25906,0.092912,,
25907,0.117255,,
25908,0.129207,,
25909,0.092167,,
25910,0.223960,,
25911,0.098653,,
25912,0.138673,,
25913,0.075835,,
25914,0.092020,,
25915,0.119017,,
25916,0.078564,,
25917,0.069473,,
